[1, 2]
[3883, 10027]
[3883, 10027]
[3884, 10028]
[3884, 10028]
[3885, 10029]
[3885, 10029]
[3886, 10030]
[3886, 10030]
[3887, 10031]
[3887, 10031]
[3888, 10032]
[3888, 10032]
[3889, 10033]
[3889, 10033]
[3890, 10034]
[3890, 10034]
[3891, 10035]
[3891, 10035]
[3892, 10036]
[3892, 10036]
[3893, 10037]
[3893, 10037]
[3894, 10038]
[3894, 10038]
[3895, 10039]
[3895, 10039]
[3896, 10040]
[3896, 10040]
[3897, 10041]
[3897, 10041]
[3898, 10042]
[3898, 10042]
[3899, 10043]
[3899, 10043]
[3900, 10044]
[3900, 10044]
[3901, 10045]
[3901, 10045]
[3902, 10046]
[3902, 10046]
[3903, 10047]
[3903, 10047]
[3904, 10048]
[3904, 10048]
[3905, 10049]
[3905, 10049]
[3906, 10050]
[3906, 10050]
[3907, 10051]
[3907, 10051]
[3908, 10052]
[3908, 10052]
[3909, 10053]
[3909, 10053]
[3910, 10054]
[3910, 10054]
[3911, 10055]
[3911, 10055]
[3912, 10056]
[3912, 10056]
[3913, 10057]
[3913, 10057]
[3914, 10058]
[3914, 10058]
[3915, 10059]
[3915, 10059]
[3916, 10060]
[3916, 10060]
[3917, 10061]
[3917, 10061]
[3918, 10062]
[3918, 10062]
[3919, 10063]
[3919, 10063]
[3920, 10064]
[3920, 10064]
[3921, 10065]
[3921, 10065]
[3922, 10066]
[3922, 10066]
[3923, 10067]
[3923, 10067]
[3924, 10068]
[3924, 10068]
[3925, 10069]
[3925, 10069]
[3926, 10070]
[3926, 10070]
[3927, 10071]
[3927, 10071]
[3928, 10072]
[3928, 10072]
[3929, 10073]
[3929, 10073]
[3930, 10074]
[3930, 10074]
[3931, 10075]
[3931, 10075]
[3932, 10076]
[3932, 10076]
[3933, 10077]
[3933, 10077]
[3934, 10078]
[3934, 10078]
[3935, 10079]
[3935, 10079]
[3936, 10080]
[3936, 10080]
[3937, 10081]
[3937, 10081]
[3938, 10082]
[3938, 10082]
[3939, 10083]
[3939, 10083]
[3940, 10084]
[3940, 10084]
[3941, 10085]
[3941, 10085]
[3942, 10086]
[3942, 10086]
[3943, 10087]
[3943, 10087]
[3944, 10088]
[3944, 10088]
[3945, 10089]
[3945, 10089]
[3946, 10090]
[3946, 10090]
[3947, 10091]
[3947, 10091]
[3948, 10092]
[3948, 10092]
[3949, 10093]
[3949, 10093]
[3950, 10094]
[3950, 10094]
[3951, 10095]
[3951, 10095]
[3952, 10096]
[3952, 10096]
[3953, 10097]
[3953, 10097]
[3954, 10098]
[3954, 10098]
[3955, 10099]
[3955, 10099]
[3956, 10100]
[3956, 10100]
[3957, 10101]
[3957, 10101]
[3958, 10102]
[3958, 10102]
[3959, 10103]
[3959, 10103]
[3960, 10104]
[3960, 10104]
[3961, 10105]
[3961, 10105]
[3962, 10106]
[3962, 10106]
[3963, 10107]
[3963, 10107]
[3964, 10108]
[3964, 10108]
[3965, 10109]
[3965, 10109]
[3966, 10110]
[3966, 10110]
[3967, 10111]
[3967, 10111]
[3968, 10112]
[3968, 10112]
[3969, 10113]
[3969, 10113]
[3970, 10114]
[3970, 10114]
[3971, 10115]
[3971, 10115]
[3972, 10116]
[3972, 10116]
[3973, 10117]
[3973, 10117]
[3974, 10118]
[3974, 10118]
[3975, 10119]
[3975, 10119]
[3976, 10120]
[3976, 10120]
[3977, 10121]
[3977, 10121]
[3978, 10122]
[3978, 10122]
[3979, 10123]
[3979, 10123]
[3980, 10124]
[3980, 10124]
[3981, 10125]
[3981, 10125]
[3982, 10126]
[3982, 10126]
[3983, 10127]
[3983, 10127]
[3984, 10128]
[3984, 10128]
[3985, 10129]
[3985, 10129]
[3986, 10130]
[3986, 10130]
[3987, 10131]
[3987, 10131]
[3988, 10132]
[3988, 10132]
[3989, 10133]
[3989, 10133]
[3990, 10134]
[3990, 10134]
[3991, 10135]
[3991, 10135]
[3992, 10136]
[3992, 10136]
[3993, 10137]
[3993, 10137]
[3994, 10138]
[3994, 10138]
[3995, 10139]
[3995, 10139]
[3996, 10140]
[3996, 10140]
[3997, 10141]
[3997, 10141]
[3998, 10142]
[3998, 10142]
[3999, 10143]
[3999, 10143]
[4000, 10144]
[4000, 10144]
[4001, 10145]
[4001, 10145]
[4002, 10146]
[4002, 10146]
[4003, 10147]
[4003, 10147]
[4004, 10148]
[4004, 10148]
[4005, 10149]
[4005, 10149]
[4006, 10150]
[4006, 10150]
[4007, 10151]
[4007, 10151]
[4008, 10152]
[4008, 10152]
[4009, 10153]
[4009, 10153]
[4010, 10154]
[4010, 10154]
[4011, 10155]
[4011, 10155]
[4012, 10156]
[4012, 10156]
[4013, 10157]
[4013, 10157]
[4014, 10158]
[4014, 10158]
[4015, 10159]
[4015, 10159]
[4016, 10160]
[4016, 10160]
[4017, 10161]
[4017, 10161]
[4018, 10162]
[4018, 10162]
[4019, 10163]
[4019, 10163]
[4020, 10164]
[4020, 10164]
[4021, 10165]
[4021, 10165]
[4022, 10166]
[4022, 10166]
[4023, 10167]
[4023, 10167]
[4024, 10168]
[4024, 10168]
[4025, 10169]
[4025, 10169]
[4026, 10170]
[4026, 10170]
[4027, 10171]
[4027, 10171]
[4028, 10172]
[4028, 10172]
[4029, 10173]
[4029, 10173]
[4030, 10174]
[4030, 10174]
[4031, 10175]
[4031, 10175]
[4032, 10176]
[4032, 10176]
[4033, 10177]
[4033, 10177]
[4034, 10178]
[4034, 10178]
[4035, 10179]
[4035, 10179]
[4036, 10180]
[4036, 10180]
[4037, 10181]
[4037, 10181]
[4038, 10182]
[4038, 10182]
[4039, 10183]
[4039, 10183]
[4040, 10184]
[4040, 10184]
[4041, 10185]
[4041, 10185]
[4042, 10186]
[4042, 10186]
[4043, 10187]
[4043, 10187]
[4044, 10188]
[4044, 10188]
[4045, 10189]
[4045, 10189]
[4046, 10190]
[4046, 10190]
[4047, 10191]
[4047, 10191]
[4048, 10192]
[4048, 10192]
[4049, 10193]
[4049, 10193]
[4050, 10194]
[4050, 10194]
[4051, 10195]
[4051, 10195]
[4052, 10196]
[4052, 10196]
[4053, 10197]
[4053, 10197]
[4054, 10198]
[4054, 10198]
[4055, 10199]
[4055, 10199]
[4056, 10200]
[4056, 10200]
[4057, 10201]
[4057, 10201]
[4058, 10202]
[4058, 10202]
[4059, 10203]
[4059, 10203]
[4060, 10204]
[4060, 10204]
[4061, 10205]
[4061, 10205]
[4062, 10206]
[4062, 10206]
[4063, 10207]
[4063, 10207]
[4064, 10208]
[4064, 10208]
[4065, 10209]
[4065, 10209]
[4066, 10210]
[4066, 10210]
[4067, 10211]
[4067, 10211]
[4068, 10212]
[4068, 10212]
[4069, 10213]
[4069, 10213]
[4070, 10214]
[4070, 10214]
[4071, 10215]
[4071, 10215]
[4072, 10216]
[4072, 10216]
[4073, 10217]
[4073, 10217]
[4074, 10218]
[4074, 10218]
[4075, 10219]
[4075, 10219]
[4076, 10220]
[4076, 10220]
[4077, 10221]
[4077, 10221]
[4078, 10222]
[4078, 10222]
[4079, 10223]
[4079, 10223]
[4080, 10224]
[4080, 10224]
[4081, 10225]
[4081, 10225]
[4082, 10226]
[4082, 10226]
[4083, 10227]
[4083, 10227]
[4084, 10228]
[4084, 10228]
[4085, 10229]
[4085, 10229]
[4086, 10230]
[4086, 10230]
[4087, 10231]
[4087, 10231]
[4088, 10232]
[4088, 10232]
[4089, 10233]
[4089, 10233]
[4090, 10234]
[4090, 10234]
[4091, 10235]
[4091, 10235]
[4092, 10236]
[4092, 10236]
[4093, 10237]
[4093, 10237]
[4094, 10238]
[4094, 10238]
[4095, 4096, 10239]
[4097, 4098, 10239]
[4099, 4100, 10240]
[4101, 4102, 10240]
[4103, 4104, 10241]
[4105, 4106, 10241]
[4107, 4108, 10242]
[4109, 4110, 10242]
[4111, 4112, 10243]
[4113, 4114, 10243]
[4115, 4116, 10244]
[4117, 4118, 10244]
[4119, 4120, 10245]
[4121, 4122, 10245]
[4123, 4124, 10246]
[4125, 4126, 10246]
[4127, 4128, 10247]
[4129, 4130, 10247]
[4131, 4132, 10248]
[4133, 4134, 10248]
[4135, 4136, 10249]
[4137, 4138, 10249]
[4139, 4140, 10250]
[4141, 4142, 10250]
[4143, 4144, 10251]
[4145, 4146, 10251]
[4147, 4148, 10252]
[4149, 4150, 10252]
[4151, 4152, 10253]
[4153, 4154, 10253]
[4155, 4156, 10254]
[4157, 4158, 10254]
[4159, 4160, 10255]
[4161, 4162, 10255]
[4163, 4164, 10256]
[4165, 4166, 10256]
[4167, 4168, 10257]
[4169, 4170, 10257]
[4171, 4172, 10258]
[4173, 4174, 10258]
[4175, 4176, 10259]
[4177, 4178, 10259]
[4179, 4180, 10260]
[4181, 4182, 10260]
[4183, 4184, 10261]
[4185, 4186, 10261]
[4187, 4188, 10262]
[4189, 4190, 10262]
[4191, 4192, 10263]
[4193, 4194, 10263]
[4195, 4196, 10264]
[4197, 4198, 10264]
[4199, 4200, 10265]
[4201, 4202, 10265]
[4203, 4204, 10266]
[4205, 4206, 10266]
[4207, 4208, 10267]
[4209, 4210, 10267]
[4211, 4212, 10268]
[4213, 4214, 10268]
[4215, 4216, 10269]
[4217, 4218, 10269]
[4219, 4220, 10270]
[4221, 4222, 10270]
[4223, 4224, 10271]
[4225, 4226, 10271]
[4227, 4228, 10272]
[4229, 4230, 10272]
[4231, 4232, 10273]
[4233, 4234, 10273]
[4235, 4236, 10274]
[4237, 4238, 10274]
[4239, 4240, 10275]
[4241, 4242, 10275]
[4243, 4244, 10276]
[4245, 4246, 10276]
[4247, 4248, 10277]
[4249, 4250, 10277]
[4251, 4252, 10278]
[4253, 4254, 10278]
[4255, 4256, 10279]
[4257, 4258, 10279]
[4259, 4260, 10280]
[4261, 4262, 10280]
[4263, 4264, 10281]
[4265, 4266, 10281]
[4267, 4268, 10282]
[4269, 4270, 10282]
[4271, 4272, 10283]
[4273, 4274, 10283]
[4275, 4276, 10284]
[4277, 4278, 10284]
[4279, 4280, 10285]
[4281, 4282, 10285]
[4283, 4284, 10286]
[4285, 4286, 10286]
[4287, 4288, 10287]
[4289, 4290, 10287]
[4291, 4292, 10288]
[4293, 4294, 10288]
[4295, 4296, 10289]
[4297, 4298, 10289]
[4299, 4300, 10290]
[4301, 4302, 10290]
[4303, 4304, 10291]
[4305, 4306, 10291]
[4307, 4308, 10292]
[4309, 4310, 10292]
[4311, 4312, 10293]
[4313, 4314, 10293]
[4315, 4316, 10294]
[4317, 4318, 10294]
[4319, 4320, 10295]
[4321, 4322, 10295]
[4323, 4324, 10296]
[4325, 4326, 10296]
[4327, 4328, 10297]
[4329, 4330, 10297]
[4331, 4332, 10298]
[4333, 4334, 10298]
[4335, 4336, 10299]
[4337, 4338, 10299]
[4339, 4340, 10300]
[4341, 4342, 10300]
[4343, 4344, 10301]
[4345, 4346, 10301]
[4347, 4348, 10302]
[4349, 4350, 10302]
[4351, 4352, 10303]
[4353, 4354, 10303]
[4355, 4356, 10304]
[4357, 4358, 10304]
[4359, 4360, 10305]
[4361, 4362, 10305]
[4363, 4364, 10306]
[4365, 4366, 10306]
[4367, 4368, 10307]
[4369, 4370, 10307]
[4371, 4372, 10308]
[4373, 4374, 10308]
[4375, 4376, 10309]
[4377, 4378, 10309]
[4379, 4380, 10310]
[4381, 4382, 10310]
[4383, 4384, 10311]
[4385, 4386, 10311]
[4387, 4388, 10312]
[4389, 4390, 10312]
[4391, 4392, 10313]
[4393, 4394, 10313]
[4395, 4396, 10314]
[4397, 4398, 10314]
[4399, 4400, 10315]
[4401, 4402, 10315]
[4403, 4404, 10316]
[4405, 4406, 10316]
[4407, 4408, 10317]
[4409, 4410, 10317]
[4411, 4412, 10318]
[4413, 4414, 10318]
[4415, 4416, 10319]
[4417, 4418, 10319]
[4419, 4420, 10320]
[4421, 4422, 10320]
[4423, 4424, 10321]
[4425, 4426, 10321]
[4427, 4428, 10322]
[4429, 4430, 10322]
[4431, 4432, 10323]
[4433, 4434, 10323]
[4435, 4436, 10324]
[4437, 4438, 10324]
[4439, 4440, 10325]
[4441, 4442, 10325]
[4443, 4444, 10326]
[4445, 4446, 10326]
[4447, 4448, 10327]
[4449, 4450, 10327]
[4451, 4452, 10328]
[4453, 4454, 10328]
[4455, 4456, 10329]
[4457, 4458, 10329]
[4459, 4460, 10330]
[4461, 4462, 10330]
[4463, 4464, 10331]
[4465, 4466, 10331]
[4467, 4468, 10332]
[4469, 4470, 10332]
[4471, 4472, 10333]
[4473, 4474, 10333]
[4475, 4476, 10334]
[4477, 4478, 10334]
[4479, 4480, 10335]
[4481, 4482, 10335]
[4483, 4484, 10336]
[4485, 4486, 10336]
[4487, 4488, 10337]
[4489, 4490, 10337]
[4491, 4492, 10338]
[4493, 4494, 10338]
[4495, 4496, 10339]
[4497, 4498, 10339]
[4499, 4500, 10340]
[4501, 4502, 10340]
[4503, 4504, 10341]
[4505, 4506, 10341]
[4507, 4508, 10342]
[4509, 4510, 10342]
[4511, 4512, 10343]
[4513, 4514, 10343]
[4515, 4516, 10344]
[4517, 4518, 10344]
[4519, 4520, 10345]
[4521, 4522, 10345]
[4523, 4524, 10346]
[4525, 4526, 10346]
[4527, 4528, 10347]
[4529, 4530, 10347]
[4531, 4532, 10348]
[4533, 4534, 10348]
[4535, 4536, 10349]
[4537, 4538, 10349]
[4539, 4540, 10350]
[4541, 4542, 10350]
[4543, 4544, 10351]
[4545, 4546, 10351]
[4547, 4548, 10352]
[4549, 4550, 10352]
[4551, 4552, 10353]
[4553, 4554, 10353]
[4555, 4556, 10354]
[4557, 4558, 10354]
[4559, 4560, 10355]
[4561, 4562, 10355]
[4563, 4564, 10356]
[4565, 4566, 10356]
[4567, 4568, 10357]
[4569, 4570, 10357]
[4571, 4572, 10358]
[4573, 4574, 10358]
[4575, 4576, 10359]
[4577, 4578, 10359]
[4579, 4580, 10360]
[4581, 4582, 10360]
[4583, 4584, 10361]
[4585, 4586, 10361]
[4587, 4588, 10362]
[4589, 4590, 10362]
[4591, 4592, 10363]
[4593, 4594, 10363]
[4595, 4596, 10364]
[4597, 4598, 10364]
[4599, 4600, 10365]
[4601, 4602, 10365]
[4603, 4604, 10366]
[4605, 4606, 10366]
[4607, 4608, 10367]
[4609, 4610, 10367]
[4611, 4612, 10368]
[4613, 4614, 10368]
[4615, 4616, 10369]
[4617, 4618, 10369]
[4619, 4620, 10370]
[4621, 4622, 10370]
[4623, 4624, 10371]
[4625, 4626, 10371]
[4627, 4628, 10372]
[4629, 4630, 10372]
[4631, 4632, 10373]
[4633, 4634, 10373]
[4635, 4636, 10374]
[4637, 4638, 10374]
[4639, 4640, 10375]
[4641, 4642, 10375]
[4643, 4644, 10376]
[4645, 4646, 10376]
[4647, 4648, 10377]
[4649, 4650, 10377]
[4651, 4652, 10378]
[4653, 4654, 10378]
[4655, 4656, 10379]
[4657, 4658, 10379]
[4659, 4660, 10380]
[4661, 4662, 10380]
[4663, 4664, 10381]
[4665, 4666, 10381]
[4667, 4668, 10382]
[4669, 4670, 10382]
[4671, 4672, 10383]
[4673, 4674, 10383]
[4675, 4676, 10384]
[4677, 4678, 10384]
[4679, 4680, 10385]
[4681, 4682, 10385]
[4683, 4684, 10386]
[4685, 4686, 10386]
[4687, 4688, 10387]
[4689, 4690, 10387]
[4691, 4692, 10388]
[4693, 4694, 10388]
[4695, 4696, 10389]
[4697, 4698, 10389]
[4699, 4700, 10390]
[4701, 4702, 10390]
[4703, 4704, 10391]
[4705, 4706, 10391]
[4707, 4708, 10392]
[4709, 4710, 10392]
[4711, 4712, 10393]
[4713, 4714, 10393]
[4715, 4716, 10394]
[4717, 4718, 10394]
[4719, 4720, 10395]
[4721, 4722, 10395]
[4723, 4724, 10396]
[4725, 4726, 10396]
[4727, 4728, 10397]
[4729, 4730, 10397]
[4731, 4732, 10398]
[4733, 4734, 10398]
[4735, 4736, 10399]
[4737, 4738, 10399]
[4739, 4740, 10400]
[4741, 4742, 10400]
[4743, 4744, 10401]
[4745, 4746, 10401]
[4747, 4748, 10402]
[4749, 4750, 10402]
[4751, 4752, 10403]
[4753, 4754, 10403]
[4755, 4756, 10404]
[4757, 4758, 10404]
[4759, 4760, 10405]
[4761, 4762, 10405]
[4763, 4764, 10406]
[4765, 4766, 10406]
[4767, 4768, 10407]
[4769, 4770, 10407]
[4771, 4772, 10408]
[4773, 4774, 10408]
[4775, 4776, 10409]
[4777, 4778, 10409]
[4779, 4780, 10410]
[4781, 4782, 10410]
[4783, 4784, 10411]
[4785, 4786, 10411]
[4787, 4788, 10412]
[4789, 4790, 10412]
[4791, 4792, 10413]
[4793, 4794, 10413]
[4795, 4796, 10414]
[4797, 4798, 10414]
[4799, 4800, 10415]
[4801, 4802, 10415]
[4803, 4804, 10416]
[4805, 4806, 10416]
[4807, 4808, 10417]
[4809, 4810, 10417]
[4811, 4812, 10418]
[4813, 4814, 10418]
[4815, 4816, 10419]
[4817, 4818, 10419]
[4819, 4820, 10420]
[4821, 4822, 10420]
[4823, 4824, 10421]
[4825, 4826, 10421]
[4827, 4828, 10422]
[4829, 4830, 10422]
[4831, 4832, 10423]
[4833, 4834, 10423]
[4835, 4836, 10424]
[4837, 4838, 10424]
[4839, 4840, 10425]
[4841, 4842, 10425]
[4843, 4844, 10426]
[4845, 4846, 10426]
[4847, 4848, 10427]
[4849, 4850, 10427]
[4851, 4852, 10428]
[4853, 4854, 10428]
[4855, 4856, 10429]
[4857, 4858, 10429]
[4859, 4860, 10430]
[4861, 4862, 10430]
[4863, 4864, 10431]
[4865, 4866, 10431]
[4867, 4868, 10432]
[4869, 4870, 10432]
[4871, 4872, 10433]
[4873, 4874, 10433]
[4875, 4876, 10434]
[4877, 4878, 10434]
[4879, 4880, 10435]
[4881, 4882, 10435]
[4883, 4884, 10436]
[4885, 4886, 10436]
[4887, 4888, 10437]
[4889, 4890, 10437]
[4891, 4892, 10438]
[4893, 4894, 10438]
[4895, 4896, 10439]
[4897, 4898, 10439]
[4899, 4900, 10440]
[4901, 4902, 10440]
[4903, 4904, 10441]
[4905, 4906, 10441]
[4907, 4908, 10442]
[4909, 4910, 10442]
[4911, 4912, 10443]
[4913, 4914, 10443]
[4915, 4916, 10444]
[4917, 4918, 10444]
[4919, 4920, 10445]
[4921, 4922, 10445]
[4923, 4924, 10446]
[4925, 4926, 10446]
[4927, 4928, 10447]
[4929, 4930, 10447]
[4931, 4932, 10448]
[4933, 4934, 10448]
[4935, 4936, 10449]
[4937, 4938, 10449]
[4939, 4940, 10450]
[4941, 4942, 10450]
[4943, 4944, 10451]
[4945, 4946, 10451]
[4947, 4948, 10452]
[4949, 4950, 10452]
[4951, 4952, 10453]
[4953, 4954, 10453]
[4955, 4956, 10454]
[4957, 4958, 10454]
[4959, 4960, 10455]
[4961, 4962, 10455]
[4963, 4964, 10456]
[4965, 4966, 10456]
[4967, 4968, 10457]
[4969, 4970, 10457]
[4971, 4972, 10458]
[4973, 4974, 10458]
[4975, 4976, 10459]
[4977, 4978, 10459]
[4979, 4980, 10460]
[4981, 4982, 10460]
[4983, 4984, 10461]
[4985, 4986, 10461]
[4987, 4988, 10462]
[4989, 4990, 10462]
[4991, 4992, 10463]
[4993, 4994, 10463]
[4995, 4996, 10464]
[4997, 4998, 10464]
[4999, 5000, 10465]
[5001, 5002, 10465]
[5003, 5004, 10466]
[5005, 5006, 10466]
[5007, 5008, 10467]
[5009, 5010, 10467]
[5011, 5012, 10468]
[5013, 5014, 10468]
[5015, 5016, 10469]
[5017, 5018, 10469]
[5019, 5020, 10470]
[5021, 5022, 10470]
[5023, 5024, 10471]
[5025, 5026, 10471]
[5027, 5028, 10472]
[5029, 5030, 10472]
[5031, 5032, 10473]
[5033, 5034, 10473]
[5035, 5036, 10474]
[5037, 5038, 10474]
[5039, 5040, 10475]
[5041, 5042, 10475]
[5043, 5044, 10476]
[5045, 5046, 10476]
[5047, 5048, 10477]
[5049, 5050, 10477]
[5051, 5052, 10478]
[5053, 5054, 10478]
[5055, 5056, 10479]
[5057, 5058, 10479]
[5059, 5060, 10480]
[5061, 5062, 10480]
[5063, 5064, 10481]
[5065, 5066, 10481]
[5067, 5068, 10482]
[5069, 5070, 10482]
[5071, 5072, 10483]
[5073, 5074, 10483]
[5075, 5076, 10484]
[5077, 5078, 10484]
[5079, 5080, 10485]
[5081, 5082, 10485]
[5083, 5084, 10486]
[5085, 5086, 10486]
[5087, 5088, 10487]
[5089, 5090, 10487]
[5091, 5092, 10488]
[5093, 5094, 10488]
[5095, 5096, 10489]
[5097, 5098, 10489]
[5099, 5100, 10490]
[5101, 5102, 10490]
[5103, 5104, 10491]
[5105, 5106, 10491]
[5107, 5108, 10492]
[5109, 5110, 10492]
[5111, 5112, 10493]
[5113, 5114, 10493]
[5115, 5116, 10494]
[5117, 5118, 10494]
[5119, 5120, 10495]
[5121, 5122, 10495]
[5123, 5124, 10496]
[5125, 5126, 10496]
[5127, 5128, 10497]
[5129, 5130, 10497]
[5131, 5132, 10498]
[5133, 5134, 10498]
[5135, 5136, 10499]
[5137, 5138, 10499]
[5139, 5140, 10500]
[5141, 5142, 10500]
[5143, 5144, 10501]
[5145, 5146, 10501]
[5147, 5148, 10502]
[5149, 5150, 10502]
[5151, 5152, 10503]
[5153, 5154, 10503]
[5155, 5156, 10504]
[5157, 5158, 10504]
[5159, 5160, 10505]
[5161, 5162, 10505]
[5163, 5164, 10506]
[5165, 5166, 10506]
[5167, 5168, 10507]
[5169, 5170, 10507]
[5171, 5172, 10508]
[5173, 5174, 10508]
[5175, 5176, 10509]
[5177, 5178, 10509]
[5179, 5180, 10510]
[5181, 5182, 10510]
[5183, 5184, 10511]
[5185, 5186, 10511]
[5187, 5188, 10512]
[5189, 5190, 10512]
[5191, 5192, 10513]
[5193, 5194, 10513]
[5195, 5196, 10514]
[5197, 5198, 10514]
[5199, 5200, 10515]
[5201, 5202, 10515]
[5203, 5204, 10516]
[5205, 5206, 10516]
[5207, 5208, 10517]
[5209, 5210, 10517]
[5211, 5212, 10518]
[5213, 5214, 10518]
[5215, 5216, 10519]
[5217, 5218, 10519]
[5219, 5220, 10520]
[5221, 5222, 10520]
[5223, 5224, 10521]
[5225, 5226, 10521]
[5227, 5228, 10522]
[5229, 5230, 10522]
[5231, 5232, 10523]
[5233, 5234, 10523]
[5235, 5236, 10524]
[5237, 5238, 10524]
[5239, 5240, 10525]
[5241, 5242, 10525]
[5243, 5244, 10526]
[5245, 5246, 10526]
[5247, 5248, 10527]
[5249, 5250, 10527]
[5251, 5252, 10528]
[5253, 5254, 10528]
[5255, 5256, 10529]
[5257, 5258, 10529]
[5259, 5260, 10530]
[5261, 5262, 10530]
[5263, 5264, 10531]
[5265, 5266, 10531]
[5267, 5268, 10532]
[5269, 5270, 10532]
[5271, 5272, 10533]
[5273, 5274, 10533]
[5275, 5276, 10534]
[5277, 5278, 10534]
[5279, 5280, 10535]
[5281, 5282, 10535]
[5283, 5284, 10536]
[5285, 5286, 10536]
[5287, 5288, 10537]
[5289, 5290, 10537]
[5291, 5292, 10538]
[5293, 5294, 10538]
[5295, 5296, 10539]
[5297, 5298, 10539]
[5299, 5300, 10540]
[5301, 5302, 10540]
[5303, 5304, 10541]
[5305, 5306, 10541]
[5307, 5308, 10542]
[5309, 5310, 10542]
[5311, 5312, 10543]
[5313, 5314, 10543]
[5315, 5316, 10544]
[5317, 5318, 10544]
[5319, 5320, 10545]
[5321, 5322, 10545]
[5323, 5324, 10546]
[5325, 5326, 10546]
[5327, 5328, 10547]
[5329, 5330, 10547]
[5331, 5332, 10548]
[5333, 5334, 10548]
[5335, 5336, 10549]
[5337, 5338, 10549]
[5339, 5340, 10550]
[5341, 5342, 10550]
[5343, 5344, 10551]
[5345, 5346, 10551]
[5347, 5348, 10552]
[5349, 5350, 10552]
[5351, 5352, 10553]
[5353, 5354, 10553]
[5355, 5356, 10554]
[5357, 5358, 10554]
[5359, 5360, 10555]
[5361, 5362, 10555]
[5363, 5364, 10556]
[5365, 5366, 10556]
[5367, 5368, 10557]
[5369, 5370, 10557]
[5371, 5372, 10558]
[5373, 5374, 10558]
[5375, 5376, 10559]
[5377, 5378, 10559]
[5379, 5380, 10560]
[5381, 5382, 10560]
[5383, 5384, 10561]
[5385, 5386, 10561]
[5387, 5388, 10562]
[5389, 5390, 10562]
[5391, 5392, 10563]
[5393, 5394, 10563]
[5395, 5396, 10564]
[5397, 5398, 10564]
[5399, 5400, 10565]
[5401, 5402, 10565]
[5403, 5404, 10566]
[5405, 5406, 10566]
[5407, 5408, 10567]
[5409, 5410, 10567]
[5411, 5412, 10568]
[5413, 5414, 10568]
[5415, 5416, 10569]
[5417, 5418, 10569]
[5419, 5420, 10570]
[5421, 5422, 10570]
[5423, 5424, 10571]
[5425, 5426, 10571]
[5427, 5428, 10572]
[5429, 5430, 10572]
[5431, 5432, 10573]
[5433, 5434, 10573]
[5435, 5436, 10574]
[5437, 5438, 10574]
[5439, 5440, 10575]
[5441, 5442, 10575]
[5443, 5444, 10576]
[5445, 5446, 10576]
[5447, 5448, 10577]
[5449, 5450, 10577]
[5451, 5452, 10578]
[5453, 5454, 10578]
[5455, 5456, 10579]
[5457, 5458, 10579]
[5459, 5460, 10580]
[5461, 5462, 10580]
[5463, 5464, 10581]
[5465, 5466, 10581]
[5467, 5468, 10582]
[5469, 5470, 10582]
[5471, 5472, 10583]
[5473, 5474, 10583]
[5475, 5476, 10584]
[5477, 5478, 10584]
[5479, 5480, 10585]
[5481, 5482, 10585]
[5483, 5484, 10586]
[5485, 5486, 10586]
[5487, 5488, 10587]
[5489, 5490, 10587]
[5491, 5492, 10588]
[5493, 5494, 10588]
[5495, 5496, 10589]
[5497, 5498, 10589]
[5499, 5500, 10590]
[5501, 5502, 10590]
[5503, 5504, 10591]
[5505, 5506, 10591]
[5507, 5508, 10592]
[5509, 5510, 10592]
[5511, 5512, 10593]
[5513, 5514, 10593]
[5515, 5516, 10594]
[5517, 5518, 10594]
[5519, 5520, 10595]
[5521, 5522, 10595]
[5523, 5524, 10596]
[5525, 5526, 10596]
[5527, 5528, 10597]
[5529, 5530, 10597]
[5531, 5532, 10598]
[5533, 5534, 10598]
[5535, 5536, 10599]
[5537, 5538, 10599]
[5539, 5540, 10600]
[5541, 5542, 10600]
[5543, 5544, 10601]
[5545, 5546, 10601]
[5547, 5548, 10602]
[5549, 5550, 10602]
[5551, 5552, 10603]
[5553, 5554, 10603]
[5555, 5556, 10604]
[5557, 5558, 10604]
[5559, 5560, 10605]
[5561, 5562, 10605]
[5563, 5564, 10606]
[5565, 5566, 10606]
[5567, 5568, 10607]
[5569, 5570, 10607]
[5571, 5572, 10608]
[5573, 5574, 10608]
[5575, 5576, 10609]
[5577, 5578, 10609]
[5579, 5580, 10610]
[5581, 5582, 10610]
[5583, 5584, 10611]
[5585, 5586, 10611]
[5587, 5588, 10612]
[5589, 5590, 10612]
[5591, 5592, 10613]
[5593, 5594, 10613]
[5595, 5596, 10614]
[5597, 5598, 10614]
[5599, 5600, 10615]
[5601, 5602, 10615]
[5603, 5604, 10616]
[5605, 5606, 10616]
[5607, 5608, 10617]
[5609, 5610, 10617]
[5611, 5612, 10618]
[5613, 5614, 10618]
[5615, 5616, 10619]
[5617, 5618, 10619]
[5619, 5620, 10620]
[5621, 5622, 10620]
[5623, 5624, 10621]
[5625, 5626, 10621]
[5627, 5628, 10622]
[5629, 5630, 10622]
[5631, 5632, 10623]
[5633, 5634, 10623]
[5635, 5636, 10624]
[5637, 5638, 10624]
[5639, 5640, 10625]
[5641, 5642, 10625]
[5643, 5644, 10626]
[5645, 5646, 10626]
[5647, 5648, 10627]
[5649, 5650, 10627]
[5651, 5652, 10628]
[5653, 5654, 10628]
[5655, 5656, 10629]
[5657, 5658, 10629]
